age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
42,Private,187654,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
68,Private,145678,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
30,Local-gov,178901,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
59,Private,156789,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,234567,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K
49,Federal-gov,201234,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Private,198765,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
60,Self-emp-not-inc,134567,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K
27,Private,210987,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,223456,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
72,Private,176543,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,20,United-States,<=50K
38,State-gov,189765,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
65,Self-emp-inc,121288,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20000,0,40,United-States,>50K
36,Private,178901,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
69,Self-emp-inc,189765,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15000,0,40,United-States,>50K
30,Private,201234,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Federal-gov,223456,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
