age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
38,Private,167834,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
60,Private,298741,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,45,India,>50K
30,Private,145678,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,35,United-States,<=50K
53,Federal-gov,245678,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,3411,0,40,United-States,>50K
34,Private,156789,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K
62,Self-emp-inc,334567,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,27828,0,55,United-States,>50K
21,Private,112345,11th,7,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,20,United-States,<=50K
47,Private,198765,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K
32,Private,156789,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,State-gov,289765,Bachelors,13,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,>50K
26,Private,134567,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,35,United-States,<=50K
44,Private,189765,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,50,Philippines,>50K
37,Private,167834,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,1887,30,United-States,<=50K
55,Federal-gov,267890,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29,Private,134567,Some-college,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
51,Private,234567,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
35,Private,167834,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,<=50K
61,Self-emp-not-inc,312345,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,914,0,35,United-States,<=50K
